Publication Date	Time	Author	Title	URL	Text
2023-11-01	06:00:11+00:00	Nosmot Gbadamosi	Will U.S. Abortion Wars End a Successful Foreign Policy in Africa?	https://foreignpolicy.com/2023/11/01/bush-pepfar-africa-aids-abortion-wars-end-a-successful-foreign-policy-in-africa/	By submitting your email, you agree to the Privacy Policy and Terms of Use and to receive email correspondence from us. You may opt out at any time. Welcome to Foreign Policy’s Africa Brief. Welcome to Foreign Policy’s Africa Brief. The highlights this week: The U.N. warns of a worsening humanitarian crisis in Congo, Sudan’s RSF rebels take Nyala, and South Africa celebrates another Rugby World Cup win. The Most Successful U.S. International Health Policy Is Unraveling Fierce opposition from conservative lawmakers is casting doubt on the future of PEPFAR, the U.S. government’s most successful global-health program, which was set up two decades ago by the George W. Bush administration to address the HIV epidemic. Since 2003, PEPFAR, the President’s Emergency Plan for AIDS Relief, has funded antiretroviral treatment for more than 20 million people across more than 50 countries in its 20-year existence. The project has donated about $110 billion to health projects globally, yet a decision to fund the program’s next five-year cycle has become embroiled in the domestic abortion debate. Authorization for PEPFAR lapsed at the end of September after it failed to get congressional approval. This moves the program to an annual rather than a five-year cycle and cuts requirements that 10 percent of PEPFAR funding go directly to orphans and other children affected by HIV. Some conservative groups and Republican lawmakers argue that U.S. President Joe Biden’s administration has “hijacked” the initiative “to promote abortion” overseas. Republican complaints about PEPFAR focus on the Biden administration’s 2021 decision to end the so-called Mexico City policy, also known by critics as the “global gag rule,” which cut U.S. government funding to any organizations deemed to promote abortion. Many conservatives argue that PEPFAR should be subject to the Mexico City policy. In a statement, Rep. Chris Smith, chair of the House global health subcommittee, cited a letter signed by 131 African religious leaders and lawmakers in countries with some of the harshest laws around abortion including Nigeria and Uganda. Quoting the letter, he urged that PEPFAR “not cross over into promoting divisive ideas and practices that are not consistent with those of Africa.” Yet there is no consensus coming from Africa on restricting PEPFAR. In September, more than 350 African church leaders asked for PEPFAR to be reauthorized. They wrote that the assertions that PEPFAR was being used in Africa to fund or promote abortion were “unfounded and grossly unfortunate” and that they were “not aware of any such instance.” African civil society groups argue that, given the restrictive abortion laws in many African nations, the chances of PEPFAR money being used to fund or promote abortion in those states are slim to none. Around 35 percent of PEPFAR funding in Uganda goes to civil society organizations—many of which are faith-based or affiliated with U.S. evangelical institutions. The region has one of the highest rates of unsanctioned backstreet abortions in the world due to its prohibitive laws. Lobbying by U.S.-based evangelical groups in the country has also led to restrictions on condom access, a higher burden of unwanted pregnancies, and, according to a 2021 report by the British Medical Journal, a lack of preparedness by health facilities to treat abortion complications, leading to increased maternal deaths. In 2022, the U.S. government allocated $618.2 million toward health programs in Nigeria. Research conducted by Fòs Feminista, a global alliance that advocates for sexual and reproductive rights, argues that the U.S. Supreme Court decision to overturn Roe v. Wade had been weaponized by local lawmakers in Kenya and Nigeria to push back on reforms. Respondents in Nigeria told Fòs Feminista the U.S. change had strengthened those opposed to LGBT rights and women’s rights in the country. PEPFAR advocates point out that the presence of HIV has decreased dramatically among children in South Africa in part due to the program’s funding. South Africa has the world’s largest number of people infected with HIV, accounting for about 13 percent of its population of 62 million, and those dependent on PEPFAR funding fear losing access to treatment. Importantly, a $45 million project to find a breakthrough HIV vaccine is also awaiting reauthorization. The five-year PEPFAR-funded project led by South Africa’s Medical Research Council partners with scientists from eight African countries including Uganda and Nigeria to conduct an HIV vaccine study based on the two most common types of HIV found in Africa. “Consider the impact of this work being led from right here in South Africa,” wrote U.S. Agency for International Development Deputy Administrator Paloma Adams-Allen. (An unrelated trial of a preventive HIV vaccine candidate, known as VIR-1388, began last month in South Africa and the United States.) Tuesday, Oct. 31, to Friday, Nov. 3: Britain’s King Charles and Queen Camilla travel to Kenya for a state visit. Thursday, Nov. 2, to Saturday, Nov. 4: South Africa hosts a U.S.-Africa trade summit that will discuss the future of the African Growth and Opportunity Act. Thursday, Nov. 9: Elections are held in Madagascar. Egypt bans outlet. Egypt’s media regulator issued a six-month ban of independent news outlet Mada Masr for allegedly operating without a license, publishing false news, and harming national security. The outlet was referred to Egypt’s public prosecutor over coverage of the Israel-Hamas war. The regulator said it had received complaints that the reporting undermined the Egyptian government’s official policy of refusing to accept Palestinian refugees because of the potential for permanent displacement. “Not a single Egyptian official has spoken about the displacement, which Egypt rejects altogether,” it added. (Egypt accepted 81 critically-injured Palestinians on Tuesday according to the Palestinian border authority.) Mada Masr has frequently come under fire from authorities in a crackdown on press freedom. According to Human Rights Watch, since 2017, authorities have blocked access to Mada Masr’s website in Egypt along with hundreds of other websites. DRC humanitarian crisis. The U.N. says nearly 7 million people are now internally displaced within the Democratic Republic of the Congo (DRC) due to ongoing conflict and escalating violence. The International Organization for Migration (IOM) warned that the DRC is facing one of the world’s biggest displacement and humanitarian crises. Only $37 million has been received of the $100 million sought by the IOM for its DRC operations. Fighting between M23 rebels and factions loyal to the DRC’s government has intensified in the eastern province of North Kivu since early October. Sudan talks. The paramilitary Rapid Support Forces (RSF) took control of an airport in the state of West Kordofan and an army base in Central Darfur as cease-fire talks with the Sudanese military resumed last weekend in Jeddah, Saudi Arabia. The talks are being mediated by the United States, Saudi Arabia, the African Union, and the East African bloc Intergovernmental Authority on Development, which includes Kenya, Ethiopia, and Uganda as members. Experts don’t see an end to fighting through the talks. Negotiations are focused on securing a new temporary cease-fire and access to humanitarian aid. Previous talks were abandoned four months ago after the warring sides violated multiple cease-fire agreements. Last week, the RSF seized control of Sudan’s second-largest city, Nyala, after months of fighting with the army. The power struggle has killed up to 9,000 people and displaced some 5.4 million more. South African President Cyril Ramaphosa declared a public holiday to take place on Dec. 15, after the country’s team won the Rugby World Cup. It is a record fourth title for the Springboks, who defeated New Zealand by one point, 12-11, on Saturday in Paris. Ramaphosa hailed the win as a chance to unify a country facing economic challenges and power outages. Despite rugby’s contentious history in South Africa as a symbol of white privilege during the apartheid era, the Springboks have since transformed into a multiracial team. In 2018, Siya Kolisi became the team’s first-ever Black captain, and Saturday’s win is his second time leading the team to victory, having hoisted the Webb Ellis Cup four years ago in Japan. Reporting Gaza voices. In Tunisian outlet Inkyfada, Haïfa Mzalouat and Emna Chebaane report on the difficulties faced by local journalists in Gaza to report on the war, including limited access to social media. At least 14 local journalists have been killed in airstrikes, while those in the West Bank recounted settler intimidation. “We’re constantly feeling the tension,” Yasmine Asaad, a journalist for Asharq News, told Inkyfada. Baaba Maal’s Dakar. Baaba Maal has been a significant voice in African music since the late 1980s, but he is best known overseas for contributing to the soundtracks behind the Black Panther movies. I interviewed Maal many years ago, before Black Panther. At the time, the Senegalese singer was especially passionate about how the African diaspora had become cultural custodians of Africa’s traditional music and global image. In a recent New York Times article, Maal discusses with Abbie Kozolchyk the charm of Senegal’s capital, Dakar—including the country’s national theater inaugurated in 1965 by Senegal’s first president, Léopold Sédar Senghor, and the recently restored Art Nouveau rail station home to Dakar’s new $1 billion rail line. Nosmot Gbadamosi is a multimedia journalist and the writer of Foreign Policy’s weekly Africa Brief. She has reported on human rights, the environment, and sustainable development from across the African continent. Twitter: @nosmotg Commenting on this and other recent articles is just one benefit of a Foreign Policy subscription. Already a subscriber? Log In. Join the conversation on this and other recent Foreign Policy articles when you subscribe now. Not your account? Log out Please follow our comment guidelines, stay on topic, and be civil, courteous, and respectful of others’ beliefs. I agree to abide by FP’s comment guidelines. (Required) The default username below has been generated using the first name and last initial on your FP subscriber account. Usernames may be updated at any time and must not contain inappropriate or offensive language. I agree to abide by FP’s comment guidelines. (Required) 
2023-11-01	03:31:33+00:00		Christchurch man Jaden De Malmanche jailed for beating friend with skateboard, punching pregnant partner	https://www.nzherald.co.nz/nz/christchurch-man-jaden-de-malmanche-jailed-for-beating-friend-with-skateboard-punching-pregnant-partner/6SQIEHR7PRGZTD3G3LTZ2DZW6U/	Jaden De Malmanche was jailed for three years and two months for beating a man with a skateboard and subjecting his then-partner to multiple attacks, leaving her bruised and traumatised. Photo / 123RF WARNING: This article discusses family violence and may be distressing. A young man who repeatedly beat his friend with a skateboard as he dropped to the floor claimed he was in “grave danger” and acted in self-defence. Jaden De Malmanche was also violent towards his 16-year-old girlfriend, at once stage beating her while she was pregnant and telling her he would give her a “homemade abortion” before punching her in the stomach. De Malmanche, 23, appeared at the Christchurch District Court for sentencing on a raft of charges, including family violence against his then-pregnant partner and robbing a dairy. According to the summary of facts, De Malmanche, who was 18 at the time he entered a relationship with his former girlfriend, became angry after she fell pregnant with his child in 2020. She later had a miscarriage. Judge Gilbert said while there was no evidence in front of him to suggest the miscarriage occurred because of De Malmanche’s violence towards the woman, he acknowledged that “that might have been the case”. From May to June 2020, De Malmanche subjected the woman to multiple attacks in a hotel room, a holiday park and on the street. De Malmanche kicked, pushed and smacked the woman, including pulling both her arms back, making her think they would be ripped from her shoulder sockets. During one incident, De Malmanche told the woman he was going to give her a “homemade abortion” and punched her in the mouth, ribs and stomach. About a month later, he attacked her without provocation, causing her to walk out of the address they were out and on to the street. De Malmanche followed her and pushed her with such force that her head hit the concrete ground, causing her to become dizzy and semi-conscious. He continued to attack her as she was stuck between him and a fence, only stopping when a member of the public intervened. On July 11, 2020 at 8.25am, De Malmanche entered a dairy that had just opened. He walked behind the counter and demanded the dairy worker hand over money and cigarettes, pointing a knife at her. He stole $100 from the cash register and $1300 worth of tobacco. On September 14, 2021, a day before De Malmanche’s 20th birthday, he was at an address in Christchurch with Matariki Ellery, a prolific fraudster with more than 170 convictions. The pair had smoked synthetic cannabis that day. Ellery said he doesn’t remember what happened before he was struck in the head with the skateboard. De Malmanche said Ellery lunged at him, so he hit Ellery on the head with the skateboard a couple of times with a level of force he described as no more than “four out of 10”. De Malmanche said the argument continued so, fearing for his own safety, he hit Ellery a third time with force, causing him to drop to the ground. He repeated this move, causing Ellery to drop to the ground again. He then walked out of the address and called emergency services, and could be heard apologising to Ellery on the phone call as he waited for police to arrive. Judge Tom Gilbert said he had seen photos of Ellery, stating he was in a “terrible state” and it “was not pretty viewing”. De Malmanche’s lawyer Abbie Hollingworth said her client believed he was in “grave danger” and was acting in self-defence when he struck Ellery with the skateboard. Hollingworth said De Malmanche had an “incredibly traumatic” upbringing, was neglected and exposed to drug use, which was relevant to his offending and addiction issues. She asked the judge to consider this when sentencing her client, as well as his age, stating he was between 18-20 during the offending. Judge Gilbert said the offending was very serious, but reports about De Malmanche’s background showed his upbringing was disadvantaged and sad. The judge acknowledged De Malmanche’s youth, his guilty pleas, his genuine remorse and his disadvantaged upbringing, which could be linked to some of his offending. He sentenced De Malmanche to three years and two months’ imprisonment. “I hope that when you do get released, you can come out and make something positive of your life,” Judge Gilbert said. Emily Moorhouse is a Christchurch-based Open Justice journalist at NZME. She joined NZME in 2022. Before that, she was at the Christchurch Star.
2023-11-01	03:27:27+00:00	Jacklyn Pellegrino	The music that&#8217;s all the rage right now	https://quchronicle.com/84107/arts-and-life/the-music-thats-all-the-rage-right-now/	On June 24, 2022, the U.S. Supreme Court overturned Roe v. Wade, a 1973 ruling that guaranteed women the right to an abortion. Last Tuesday tens of thousands women in Iceland refused to work, as a form of protest against the ever-persistent gender pay gap. In 2017, Russia decriminalized domestic violence, unless it is so severe it results in a hospital stay. And I can keep going. It’s the 21st century and yet it’s like the years of fighting from the women who came before us didn’t happen. It’s a fact every woman is painfully aware of. Consciously or not, it’s ever present in the back of our minds. Years of gender roles did not allow women to express themselves in the same way men could. So they found their own little way through art. That’s where the term “feminine rage” comes in. It has been explained as an ancestral and inherited response to the struggles, oppressions and wrongdoings that women have been subjected to. It is not a new concept. It’s been here as long as we have. It was just in the background, ever persistent but brushed aside. Until Paris Paloma’s “labour” emerged through TikTok, unknowingly creating its own genre. With a powerful chorus and even stronger bridge, “labour” garnered over 1.5 million streams in the first 24 hours of its release. The lyrics, “All day, every day, therapist, mother, maid / Nymph, then a virgin, nurse, then a servant / Just an appendage, live to attend him / So that he never lifts a finger / 24/7 baby machine / So he can live out his picket fence dreams / It’s not an act of love if you make her / You make me do too much labour,” combined with the background vocals of little children screaming the song, created an enormous emotional response — and it just picked up from there. Paloma’s other hit “the fruits” — which ironically came before “labour” and yet blew up after it — took a slightly more aggressive turn if you look closely at the lyrics. I could dissect every single line and write an entire article on that song alone. It has become an unofficial anthem for wronged women in the media via TikTok. While the first half of my favorite verse of “the fruits”: “Devil you call me / But seem to be enjoying / The fruits of my labour that came to me too young / When he stole my virtue / I’m glad it seems to serve you / That I was born a daughter not a son” is powerful on its own, it’s the latter half that is the most important. “Screaming birds sound an awful lot like singing / And I will tell you now / That I’m not even singing / There’s no escape for some.” In my opinion, this explains the entire phenomenon of the feminine rage music genre. These lyrics show that music can be more than a set of lyrics combined with a melody and rhythm behind them. Women are tired and angry. Do I really have to spell it out? And it is not just about the very obvious sexist laws and issues that are still persistent in our society. It’s about the tiny things, things that someone who wasn’t raised as a woman would not even stop to think twice about. Women have been expressing their frustrations for years, but it either went unnoticed or ridiculed. Just listen to Jennifer Lopez, Marina or Halsey, for example. Paloma’s angry lyrics seemed to have opened a damn, releasing new songs and suppressed emotions. You don’t have to listen to Paloma specifically to understand what I’m talking about. Ever yelled out loud the lyrics to Taylor Swift’s “Would’ve, Could’ve, Should’ve?” If your answer is yes, you get it. Some feminine rage songs can get rather graphic. “Us and pigs” by Sofia Isella released in January of 2023 spells it out without sugarcoating anything. No metaphors, no blank spaces for you to fill. Only pure and unfiltered frustration. “In nine months, we’ll have a kid you won’t care about / And if the kids not straight, white and male / We guarantee a living hell / Murder in the name of a loving god / Our women are cattle, there’s blood on our kids / Are you being paid to not pay attention? / Does it have to happen to your mother, to your sister or your daughter / For you to take it personal?” And I’m just listing a few examples here. I could sit here and list all of them out, comb through every decade, every genre of music to give you so many more examples and we would be here forever. Isn’t that sad? Why is there still a need for this? You might think it’s just a reaction, just women releasing generations of repressed rage. It’s so much more though. Because no matter how much we scream, nothing really changes.
2023-11-01	03:02:38+00:00		Murder trial aborted over police mistakes to be reheard	https://www.nzherald.co.nz/nz/murder-trial-aborted-over-police-mistakes-to-be-reheard/V2ZOQCZ7KFB7ZGNKJ7ZM5ZM2EM/	The Auckland High Court. Photo / Nick Reed A police botch-up that derailed a murder trial has been looked into and the trial is set to be reheard. In late July, the police’s late disclosure of photos and notebooks led to a murder trial of three men in the High Court at Auckland being aborted. The police told RNZ on Wednesday they had since completed two reviews of the case. They aimed to ensure their disclosure processes and training provided “the platform for file managers to comply with all statutory requirements”. “The issues identified have been mitigated via Crown Law and the homicide trial is set to be reheard in the Auckland High Court early next year.” They weighed up what they did against disclosure guidelines laid out by a High Court Disclosure Working Group, but did not go into details. The Independent Police Conduct Authority had also been notified. The police said they were following up with a national review into how they handled the disclosure of evidence. Delays and problems around disclosing evidence have contributed to a logjam in the District Courts, where defence lawyers left uncertain around disclosure have been increasingly opting for jury trials - instead of more streamlined judge-only trials - to keep their defendants’ options open, according to police documents.
2023-10-31	21:47:29+00:00		Missouri appeals court rules against ballot summary language that described ‘dangerous’ abortions	https://www.mymotherlode.com/news/national/us-government/3255908/missouri-appeals-court-rules-against-ballot-summary-language-that-described-dangerous-abortions.html	COLUMBIA, Mo. (AP) — A Missouri appeals court ruled Tuesday against Republican-written summaries of abortion-rights ballot measures that described several proposed amendments as allowing “dangerous and unregulated abortions until live birth.” A three-judge panel of the Western District Court of Appeals found the summaries written by Republican Secretary of State Jay Ashcroft, who is running for governor in 2024, are politically partisan. Ballot summaries are used on Missouri ballots to help voters understand sometimes lengthy and complex constitutional amendments and policy changes. Ashcroft’s original description of the amendments, which could go on the ballot in 2024 if supporters gather enough voter signatures, would have asked voters whether they want to “allow for dangerous, unregulated, and unrestricted abortions, from conception to live birth, without requiring a medical license or potentially being subject to medical malpractice.” But the appeals-court panel wrote that allowing unrestricted abortion “during all nine months of pregnancy is not a probable effect of initiatives.” The judges largely upheld summaries that were rewritten by a lower court judge to be more impartial. The summaries approved by the appeals court would tell voters the amendments would “establish a right to make decisions about reproductive health care, including abortion and contraceptives” and “remove Missouri’s ban on abortion.” Ashcroft said he plans to appeal the ruling. “We stand by our language and believe it fairly and accurately reflects the scope and magnitude of each petition,” Ashcroft said in a statement. Abortion-rights proponents lauded the Tuesday ruling. “Today, the courts upheld Missourians’ constitutional right to direct democracy over the self-serving attacks of politicians desperately seeking to climb the political ladder,” the ACLU of Missouri said in a statement. It called the decision “a complete rebuke of the combined efforts from the Attorney General and Secretary of State to interfere and deny Missourian’s their right to initiative process.” Republican Attorney General Andrew Bailey’s office is defending Ashcroft’s summary language in court. “Missourians deserve meaningful access to abortion and the ability to fully participate in the democratic process,” Emily Wales, the president and CEO of the Planned Parenthood’s Great Plains affiliate, said in a statement. “The court rightfully struck down language that is misleading and stigmatizing.” Missouri is among several states, including Ohio, where abortion opponents are fighting efforts to ensure or restore access to the procedure following the fall of Roe v. Wade last year. A measure to ensure abortion access is on the November ballot in Ohio after withstanding legal challenges from opponents. That state’s voters in August rejected a measure that would have required at least 60% of the vote to amend the state constitution, an approach supported by abortion opponents that would have made it harder to adopt the November ballot question. Measures to protect access already have spots in the 2024 votes in Maryland and New York. Legislative efforts or petition drives are underway in a variety of states. There are efforts to protect or expand access in Arizona, Florida, Nevada and South Dakota; and to restrict it in Iowa, Nebraska and Pennsylvania. Drives are on for both kinds of measures in Colorado. Voters in every state with an abortion-related ballot measure since the U.S. Supreme Court overturned Roe v. Wade in 2022, effectively making abortion access a state-by-state question, have favored the side supported by abortion rights supporters. An Associated Press-NORC Center for Public Affairs Research poll earlier this year found that most voters — including those in states with bans on access at all stages of pregnancy — want abortion to be legal early in pregnancy. Most voters also favored some limits. Associated Press writer Heather Hollingsworth in Mission, Kansas and Geoff Mulvihill in Cherry Hill, New Jersey, contributed to this report.
2023-10-31	21:46:27+00:00	https://www.facebook.com/17108852506	'Desperate threat': Top Dems say 'Tuberville’s logjam' could be behind Marine leader’s health scare	https://www.alternet.org/tuberville-logjam-marine-leaders-health/	After Marine Corp. General Eric Smith suffered landed in the hospital Sunday following "an apparent heart attack," Senate Armed Services Chair Jack Reed (D-Rhode Island) alleged U.S. Senator Tommy Tuberville's (R-Alabama) military promotions hold may have contributed, Politico reports. Politico notes the Alabama senator "has maintained the blockade over the Pentagon's abortion travel policy, ensnaring more than 300 generals and admirals at the upper rungs of the armed forces." Reed told the news outlet, "One of the reasons, I think contributed to his condition was he was doing two jobs at once. I've read where he was working from 5 a.m. to 11 p.m. As a result, if he had, as is normal, an assistant, he could switch off." POLL: Should Trump be allowed to hold office again? Per the report, he added that "Smith's medical emergency underscored, 'the fallacy and the danger' of Tuberville’s (R-Ala.) tactic of delaying top military nominees from being confirmed." Senate Armed Services member Richard Blumenthal (D-Connecticut), according to Politico, "said Tuesday he would, in the wake of Smith’s hospitalization, push his colleagues even more vigorously to break Tuberville's logjam. He also pointed to nine open positions at Central Command, where there have been attacks on U.S. troops by forces supported by Iran." He emphasized, "I am so angry as much as I am saddened that the Marine Corps will be handicapped by the absence of a commandant, potentially. The potential as well for an absence in the commandant position just reemphasizes how the Tuberville hold is a desperate threat to our national security." Additionally, Senate Armed Services member Mark Kelly (D-Arizona) said, "We're talking about … that we have a commandant who’s in the hospital, and we don't have a vice commandant, so the Marine Corps essentially doesn’t have any leadership. I mean, when was the last time that happened?" Politico's full report is available at this link.
2023-10-31	20:10:45+00:00	Ana Faguy	Tuberville Reportedly Wants Senate To Confirm Marines’ Second-In-Command After Medical Emergency—Despite Holding Up Hundreds Of Nominations	https://www.forbes.com/sites/anafaguy/2023/10/31/tuberville-reportedly-wants-senate-to-confirm-marines-second-in-command-after-medical-emergency-despite-holding-up-hundreds-of-nominations/	Sen. Tommy Tuberville (R-Ala.) is pushing the Senate to quickly confirm the second-in-command appointee to the U.S. Marine Corps, after the Marines’ top official collapsed over the weekend, the Wall Street Journal reported Tuesday—a reversal for Tuberville, who has held up hundreds of military promotions this year because of the Pentagon’s abortion policy. Tuberville has been blocking hundreds of military promotions this year because of a Pentagon ... [+] abortion policy. Tuberville is urging fellow senators to confirm Lt. Gen. Christopher Mahoney, who was appointed by President Joe Biden in July, to be second-in-command at the Marine Corps, the Journal reported, citing an unnamed Senate aide. The Alabama senator is circulating a petition that would require the support of 16 senators to push the Senate to consider Mahoney’s nomination, according to the Journal. Tuberville’s office did not immediately respond to Forbes’ request for comment. Over the weekend, U.S. Marine Corps Commandant Gen. Eric Smith suffered a medical emergency and was hospitalized, the Marine Corps said in a press release. Because Mahoney’s appointment has not yet been confirmed, the next most senior office in the Marine Corps headquarters is filling in for Smith. Since the medical emergency on Sunday, the Marine Corps has not provided an update on Smith’s condition. It’s unclear how much support Tuberville’s reported petition has among his fellow senators, many of whom have urged him to stop holding up nominees. If Tuberville gets enough support for the petition, Mahoney could be confirmed by the Senate as early as Thursday, according to the Journal. Mahoney’s nomination is one of hundreds of military appointments currently held up. Tuberville’s objection surrounds a Pentagon policy that pays for members' travel expenses when they seek out-of-state abortions. For most of the year, Tuberville has blocked military nominations from being quickly approved, arguing the Pentagon policy misuses government funding. Senate Majority Leader Chuck Schumer (D-N.Y.) can still move the nominations forward through a slower process, but he has been hesitant in the past to confirm individual nominations as the Senate usually approves appointments in bulk and that would break with Senate tradition. Despite Schumer reluctance, last month, a new chairman of the Joint Chiefs of Staff was approved using this mechanism, as were a number of other military leaders including Smith. Senate Minority Leader Mitch McConnell (R-Ky.) has also expressed concern over Tuberville’s holds, saying he doesn’t “support putting a hold on military nominations.” And Biden has called Tuberville’s move “irresponsible,” saying the senator is “jeopardizing U.S. security.” Naval Chief Retires — Leaving Navy, Army, And Marines Without Leadership Amid Tuberville's Abortion Protest (Forbes)
2023-10-31	17:35:57+00:00		Kansas judge issues statewide pause on medical abortions law	https://www.wgmd.com/kansas-judge-issues-statewide-pause-on-medical-abortions-law/	
2023-10-31	14:27:45+00:00	Karlyn Bowman	Ohio’s Issue 1: Abortion And The Power Of Individual Choice	https://www.forbes.com/sites/bowmanmarsico/2023/10/31/ohios-issue-1-abortion-and-the-power-of-individual-choice/	Since the Supreme Court struck down Roe v. Wade in June 2022 and sent abortion back to the states, voters in reliably red Kansas and Kentucky have rejected ballot measures written to constitutionally prohibit abortion. Voters in the battleground state of Michigan enshrined access, as did solidly blue California and Vermont. When the issue has been put directly before voters, they have consistently rejected bans or expanded access in red and blue states alike. Ohio is another red state where the results of a citizen-initiated abortion amendment will be watched closely next week. In August, Ohioans decisively rejected an effort to raise the threshold for constitutional amendments from a simple majority to 60%. The vote was 57% against to 43% in favor. Although the August vote did not specifically mention abortion, the move was widely seen as an effort by pro-life forces to undercut the November initiative to amend the state’s constitution to enshrine abortion rights. Public polling on the proposed amendment has been sparse. An October poll by Baldwin Wallace University suggests that the November measure will pass by margin similar to the one that failed in August. The poll, using some language from the amendment, described the amendment this way: “Issue 1 is an amendment to the Ohio Constitution which would protect the right to reproductive freedom, including “access to contraception, fertility treatment, continuing one’s own pregnancy, miscarriage care, and abortion.” The amendment would also allow the state ‘to prohibit abortion after fetal viability, unless it is necessary to protect the pregnant patient’s life or health.’ If the election was held today, how would you vote on Issue 1?” Fifty-eight percent of likely voters who indicated that they were certain to vote said they would vote in favor, while 34% would not. Pro-life forces in Ohio have suggested the amendment is too broad and could compromise parental rights, a theme that has proved popular on issues such as school curricula in other states. They hope this new approach can sink the amendment. Popular Republican Governor Mike DeWine, who won reelection by 25 points last year, is calling the amendment too radical for Ohio. Pundits are also watching races in other states where abortion is playing a role. In Virginia, Governor Glenn Youngkin’s Republicans are trying to hold the lower house and flip the state Senate. Abortion ads are ubiquitous in the battleground districts. Republicans have embraced the idea of a 15-week ban with exceptions for rape, incest, and the life of the mother, which Youngkin believes is popular. The outcomes could provide new indications of the strength of the abortion issue at the ballot box and the Governor’s popularity. There is a familiar historical pattern in the support for the Ohio amendment. For decades, Americans have made clear that individuals should be able to make their own choices and that those choices should be respected. A question asked in 1973 by Louis Harris and Associates shortly after the Roe v. Wade decision was worded this way. “So long as a doctor has to be consulted, the matter of an abortion is only a question of a woman’s decision with her doctor’s professional advice.” The mention of a doctor’s consultation probably boosted the affirmative response, but still 68% tended to agree with the statement and only 23% tended to disagree. Poll questions that emphasize personal choice on abortion produce strong pro-choice responses. Surveys that frame other issues in terms of choice show the same pattern. A 1994 Time/CNN/Yankelovich Partners question found that 73% agreed with the statement “smoking may be a bad habit, but everyone should have the right to make his or her own choice about whether to smoke.” We saw the same impulse in questions about COVID. While Americans wanted to limit their exposure to those who refused vaccination, people still thought the decision should be up to the individual. Seventy-two percent in an Ipsos/USA Today poll agreed that “people have a right not to get the vaccine”. Questions about adults’ usage of pornography, about school choice, and even third party presidential candidates repeat this pattern. I don’t know how Ohio’s Issue 1 will turn out, but I do know that Americans value choice and want theirs respected.
2023-10-31	14:06:27+00:00		Kansas judge blocks state ban on abortion pill and ends 24-hour wait period	https://boingboing.net/2023/10/31/kansas-judge-blocks-state-ban-on-abortion-pill-and-ends-24-hour-wait-period.html	Kansas legislators' ban on abortion pills was put on hold by a judge there Monday. District Judge K. Christopher Jayaram also blocked the state's 1997 law requiring women to wait 24 hours for an abortion after requesting one. The ruling follows a 2022 statewide vote in Kansas which affirmed support for abortion access under the state constitution. "The Court has great respect for the deeply held beliefs on either side of this contentious issue," Jayaram wrote in his 92-page order. "Nevertheless, the State's capacity to legislate pursuant to its own moral scruples is necessarily curbed by the Kansas Constitution and its Bill of Rights." Jayaram's order is set to remain in effect through the trial set for the end of June 2024 for a lawsuit filed by abortion providers, against state officials who would enforce abortion restrictions. The providers filed their case in Johnson County in the Kansas City area, home to two clinics that provide abortions. This is why conservatives are so desperate to prevent votes on abortion access. They tend to lose them, and those votes can directly shape state constitutions. They are getting desperate in Ohio, next up, despite inconclusive polls. In these troubled times, Jared Kushner, architect of peace in the Middle East and recipient of two billion dollars in funding from a directed by the Royal Family of Saudi… READ THE REST I think the common belief is that Trump is guilty and we are all waiting to see if the out-on-bail Republican frontrunner for President can delay, fake, bully, and cheat… READ THE REST The Daily Show spliced in clips of Trump's crowd-pleasing breathy guttural ululations with the famous fake orgasm scene at Katz's Deli in 1989's When Harry Met Sally. Here's The Daily… READ THE REST TL;DR: If you've ever wondered how Machine Learning works, now's your chance to dive in. See what everyone is talking about with The Complete Machine Learning Bundle, and it's on sale for only $29.99. Machine… READ THE REST TL;DR: Love video games? Try your hand at some of the most fun games in the world with this special console. No only does the Retro Console offer a variety of… READ THE REST TL:DR; Skip a pricey trip to the masseuse and experience pain relief at a moment's notice with the truRelief Impact Therapy percussive massage gun for just $29.99 through 11/9. Between the grueling workouts… READ THE REST 
